n,game_id,HomeTeam,AwayTeam,HomeScore,AwayScore,Home_xG,Away_xG,Home_shots,Away_shots,Home_corner,Away_corner,Home_PK_Goal,Away_PK_Goal,Home_PK_shots,Away_PK_shots,Home_ToP,home_totalGoals,away_totalGoals,home_totalGoalsC,away_totalGoalsC,home_totalPossession,away_totalPossession,home_totalxG,away_totalxG,home_totalxGC,away_totalxGC,home_StGConversion,away_StGConversion,home_shotQuality,away_shotQuality,home_efficiency,away_efficiency,home_qualityP,away_qualityP,home_defQuality,away_defQuality,home_score,away_score,home_shotsConceded,away_shotsConceded,home_goalDifferential,away_goalDifferential
388,game_2023_388,BOI,BAK,3,0,1.02,0.75,13,2,9,5,0,0,0,0,0.52,0.25,0.4090909090909091,0.1904761904761904,0.5909090909090909,0.4769230769230772,0.2357142857142858,0.7320082248115147,0.4019417475728155,0.0021276595744682,0.4774535809018569,0.1884441586330046,0.4218038304488219,0.4540656570901257,0.4761412942560885,0.9382816358393474,0.4090840632555191,0.8444213789435074,0.4707624946752772,0.1617526617526618,0.3804438937279056,0.4166666666666667,0.3478260869565217,0.475,0.7216494845360825,0.5217391304347826,0.4571428571428571
389,game_2023_389,FOR,ALB,0,2,2.15,1.13,18,13,2,0,0,0,0,0,0.71,0.625,0.7272727272727273,0.7619047619047619,0.9545454545454546,1.0,0.3357142857142852,0.8087731322823848,1.0,0.5085106382978727,0.3952254641909818,0.6238745913043764,0.4345047923322683,1.0,0.7741720551220365,0.6629307460689193,0.7091340018231543,0.2067597406128083,0.7765990830552104,0.5172091283202394,0.7056658135702881,0.5416666666666666,0.4347826086956521,0.8625,0.5876288659793815,0.391304347826087,0.4285714285714285
390,game_2023_390,JAC,SPR,5,2,2.45,0.15,12,16,1,3,0,0,0,0,0.66,0.7083333333333334,0.5,0.4285714285714285,0.9090909090909092,0.8730769230769224,0.0,0.7333790267306374,0.3155339805825241,0.4861702127659573,0.6047745358090189,0.6050465162974364,0.3991443416363544,0.6053040019757672,0.3168916557040654,0.4738729508196721,0.2687766636280765,0.3252325181008607,0.7451622812934938,0.5553014905149052,0.7551775601578313,0.625,0.4347826086956521,0.2125,0.4123711340206185,0.782608695652174,0.3142857142857143
391,game_2023_391,TOL,REN,3,1,1.49,1.33,19,17,6,9,0,0,0,1,0.48,0.7083333333333334,0.6363636363636364,0.4285714285714285,0.3636363636363636,0.7423076923076923,0.6250000000000001,0.2919808087731319,0.7349514563106796,0.58936170212766,0.4549071618037136,0.6091448062526814,0.4677386704688476,0.0966828277890272,0.6463448388285412,0.202042907326865,0.5164214090376352,0.4846942844922601,0.3873039436900059,0.2488981799123309,0.2489331707688791,0.5416666666666666,0.6086956521739131,0.8125,0.5979381443298969,0.782608695652174,0.7428571428571429
392,game_2023_392,OAK,FOR,4,3,2.48,1.75,14,12,7,10,1,0,2,0,0.41,0.7083333333333334,0.4545454545454545,0.8571428571428571,0.7272727272727273,0.3846153846153848,0.7107142857142852,0.4030157642220701,0.6475728155339809,0.3574468085106384,0.9151193633952258,0.6608314748647115,0.5182818601348953,0.2678892988370838,1.0,0.2570884911341587,0.7894257064721977,0.6223213848317459,0.1338443129783059,0.8075300881151947,0.4304419458334538,0.4583333333333333,0.2608695652173913,0.5125,0.865979381443299,0.391304347826087,0.4
393,game_2023_393,CHM,MAN,1,1,1.18,1.33,19,10,5,5,0,0,0,0,0.53,0.0,0.0909090909090909,0.1428571428571428,0.5454545454545454,0.6846153846153846,0.446428571428571,0.3029472241261136,0.3349514563106794,0.7510638297872337,0.1916445623342176,0.0,0.073501791073676,0.0409276002805394,0.3254403496647175,1.0,1.0,0.5208575199232832,0.2865270194886933,0.1237304741403102,0.377454627650056,0.2083333333333333,0.1739130434782608,0.45,0.6288659793814433,0.3043478260869565,0.2857142857142857
394,game_2023_394,LEX,DES,4,5,0.27,1.85,11,13,5,3,0,0,0,0,0.37,0.5416666666666666,0.6363636363636364,0.1904761904761904,0.2272727272727272,0.3,0.6714285714285717,0.4105551747772445,0.6252427184466023,0.4117021276595747,0.2102122015915116,0.4305166521281088,0.4952362607016715,0.2429567061622497,0.4402827892694617,0.4289239114849686,0.2642010678473764,0.9064871200429716,0.3164833226316897,0.1078901257472686,0.1553291637113934,0.5416666666666666,0.8260869565217391,0.6125,0.5567010309278351,0.8260869565217391,0.8285714285714286
395,game_2023_395,BAK,SAS,1,2,1.56,1.56,14,19,7,4,0,0,0,0,0.42,0.375,0.8181818181818182,0.3333333333333333,0.7272727272727273,0.288461538461538,0.4892857142857148,0.3961617546264563,0.733980582524272,0.4425531914893619,0.3687002652519894,0.2852500244024275,0.5446313902925506,0.2517454943778537,0.3457894690716176,0.6082022973123674,0.109024612579763,0.99240975610878,0.5434866661414581,0.1697125281248504,0.510984474108919,0.4583333333333333,0.5217391304347826,0.8,0.6391752577319587,0.5217391304347826,0.6285714285714286
396,game_2023_396,SPR,DOV,2,1,1.38,1.26,11,16,4,7,0,0,0,1,0.55,1.0,0.6818181818181818,0.6666666666666666,1.0,0.2269230769230768,0.1428571428571428,0.0479780671692939,0.7145631067961163,0.2797872340425534,0.1306366047745355,1.0,0.3568305796077605,0.0454273883305491,0.3456712343493739,0.0,0.367598151698991,0.5734659667299208,1.0,0.446533087888228,1.0,0.75,0.6521739130434783,0.8375,0.134020618556701,0.8695652173913043,0.3714285714285714
397,game_2023_397,ALB,LRO,2,5,1.1,1.14,14,7,8,3,0,0,0,0,0.39,0.4166666666666667,0.9090909090909092,0.7142857142857143,0.2272727272727272,0.4269230769230769,0.9357142857142846,0.0,0.8980582524271844,0.8382978723404252,0.3454907161803715,0.6017898394580008,0.756556897131977,0.2326153643649114,0.8099765449262054,0.2788892606222817,0.2829535095715589,0.2934179856711538,0.1910662859883867,0.5444752402069475,0.134253293465614,0.1666666666666666,0.8695652173913043,0.725,0.6391752577319587,0.217391304347826,1.0
398,game_2023_398,SJU,ANC,0,0,0.46,0.56,7,2,4,5,0,0,0,0,0.53,0.4166666666666667,1.0,0.6666666666666666,0.5454545454545454,0.3384615384615383,0.5142857142857142,0.4708704592186429,0.5553398058252428,0.7287234042553191,0.3421750663129975,0.5112712888771792,0.7308605696126841,0.6282727181981038,0.4358843636451533,0.5776848444295752,0.0,0.404135184573795,0.4667064891024117,0.5819464070759408,0.5913180187035744,0.125,0.8695652173913043,0.575,0.1134020618556701,0.2608695652173913,0.8571428571428571
399,game_2023_399,REN,TUC,2,0,1.6,0.46,8,5,7,2,0,0,0,0,0.63,0.3333333333333333,0.2727272727272727,0.3809523809523809,1.0,0.78076923076923,0.4642857142857147,0.3351610692254969,0.115533980582524,0.0127659574468086,0.5809018567639262,0.3153017181018412,0.2592480130964011,0.1119423266802073,0.1264191544675131,0.4664567181113357,0.2632634457611665,0.4313149798588778,0.4484623099562387,0.4057524396507447,0.7707117719772603,0.3333333333333333,0.0869565217391304,0.375,0.5257731958762887,0.4347826086956521,0.1142857142857142
400,game_2023_400,MOB,JAC,0,0,1.54,0.87,15,11,6,8,0,0,0,0,0.43,0.125,0.5454545454545454,0.5714285714285714,0.0,0.5807692307692309,0.7821428571428569,0.1329677861549007,0.6456310679611651,0.7287234042553191,0.0901856763925729,0.3274228768168296,0.3629358801318958,0.3224681883573143,0.5855351274379784,0.6015575629158768,0.6343454175724005,0.0,0.3546674079656722,0.6556500679307696,0.0,0.0833333333333333,1.0,0.3,0.4536082474226804,0.0434782608695652,0.9142857142857144
401,game_2023_401,LAR,AUG,0,3,0.84,1.38,14,15,4,4,0,0,0,0,0.36,0.3333333333333333,0.5454545454545454,0.2857142857142857,0.3636363636363636,0.5615384615384621,0.7857142857142854,0.4640164496230294,0.6718446601941744,0.1457446808510641,0.3753315649867375,0.2857245629601209,0.3869711613542591,0.2312480175197641,0.2998270204901259,0.592207659970617,0.2678073066404877,0.6021214956599196,0.3322478534370334,0.2992424242424242,0.4740761236663711,0.5833333333333334,0.8260869565217391,0.3875,0.0,0.5217391304347826,0.6857142857142857
402,game_2023_402,FAR,BOI,2,0,2.55,0.57,19,7,6,3,0,0,0,0,0.55,0.8333333333333334,0.7727272727272727,0.3809523809523809,0.7727272727272727,0.7692307692307687,0.3035714285714288,0.934201507882111,0.7388349514563105,0.3031914893617022,0.3992042440318306,0.7886919505021088,0.5697095556200988,0.9831427531539106,0.4941518949511548,0.5063566410170625,0.2215543858617343,0.5342350339478429,0.5327349115313776,0.4125918273645546,0.5746259309574048,0.7916666666666666,0.4782608695652174,0.3625,0.5670103092783505,0.9565217391304348,0.5714285714285714
403,game_2023_403,SFS,TAC,2,2,1.86,0.91,15,14,1,5,1,0,2,0,0.6,0.5416666666666666,0.3181818181818182,0.5238095238095238,0.8181818181818182,0.7846153846153845,0.4250000000000001,0.6997943797121314,0.0990291262135922,0.4702127659574467,0.8037135278514592,0.529057390043937,0.322720855932833,0.6344346302067262,0.0541151500961517,0.5625089614300053,0.0748014064331294,0.279621779439188,0.3535579513604755,0.4838019229730459,0.571109248393406,0.5833333333333334,0.0869565217391304,0.5,0.6597938144329897,0.5217391304347826,0.2571428571428571
404,game_2023_404,WIC,EUG,5,1,1.68,0.69,15,4,4,6,0,0,0,0,0.48,0.2083333333333333,0.5,0.7142857142857143,0.5909090909090909,0.8499999999999999,0.1464285714285716,0.1891706648389308,0.3213592233009708,1.0,0.6253315649867374,0.2267631471667345,0.5101057559242113,0.0,0.4708903902633581,0.4943961191033791,0.2750774840474022,0.2558668632848094,0.5230795892073825,0.5510559021588433,0.4339586283974526,0.1666666666666666,0.391304347826087,0.7125,0.5670103092783505,0.0,0.5142857142857142
405,game_2023_405,AUG,LEX,3,1,4.03,0.87,25,10,9,4,0,0,1,0,0.65,0.875,0.4090909090909091,0.3809523809523809,0.4545454545454545,0.9499999999999996,0.1964285714285718,0.7635366689513363,0.6563106796116506,0.3106382978723402,0.8587533156498681,0.7604788199977762,0.3007890154838457,0.6107894412706172,0.6141883764276719,0.3563064570090331,0.7971780745907815,0.3350815003831799,0.6748027563837454,0.4932966023875114,0.2065929141111932,0.9583333333333334,0.5217391304347826,0.225,1.0,1.0,0.5428571428571428
406,game_2023_406,JAC,CHM,3,1,2.93,1.24,20,13,5,2,0,0,0,0,0.56,0.7083333333333334,0.5,0.4285714285714285,0.3181818181818182,0.8730769230769224,0.6214285714285722,0.7333790267306374,0.3854368932038834,0.4861702127659573,0.4257294429708227,0.6050465162974364,0.4316955761987974,0.6053040019757672,0.2782711634699089,0.4738729508196721,0.1805651777575205,0.3252325181008607,0.3681240116416964,0.5553014905149052,0.1889501948177556,0.625,0.5217391304347826,0.2125,0.6907216494845361,0.782608695652174,0.6857142857142857
407,game_2023_407,REN,FOR,2,1,2.72,0.76,13,12,3,3,0,0,0,0,0.53,0.3333333333333333,0.4545454545454545,0.3809523809523809,0.7272727272727273,0.78076923076923,0.7107142857142852,0.3351610692254969,0.6475728155339809,0.0127659574468086,0.9151193633952258,0.3153017181018412,0.5182818601348953,0.1119423266802073,1.0,0.4664567181113357,0.7894257064721977,0.4313149798588778,0.1338443129783059,0.4057524396507447,0.4304419458334538,0.3333333333333333,0.2608695652173913,0.375,0.865979381443299,0.4347826086956521,0.4
408,game_2023_408,BOI,SJU,0,0,1.39,0.06,15,13,2,2,0,0,1,0,0.53,0.25,0.0,0.1904761904761904,0.9090909090909092,0.4769230769230772,0.3000000000000003,0.7320082248115147,0.0,0.0021276595744682,0.6525198938992045,0.1884441586330046,0.0,0.4540656570901257,0.0,0.9382816358393474,0.6673785649173073,0.8444213789435074,0.4955326186025517,0.1617526617526618,0.8707430512799591,0.4166666666666667,0.0,0.475,0.2061855670103092,0.5217391304347826,0.0
409,game_2023_409,OAK,SFS,3,0,0.44,0.34,6,6,9,1,0,0,0,0,0.32,0.7083333333333334,0.7727272727272727,0.8571428571428571,0.5909090909090909,0.3846153846153848,1.0,0.4030157642220701,0.6621359223300973,0.3574468085106384,0.3249336870026525,0.6608314748647115,0.6777829094908654,0.2678892988370838,0.4802157662067324,0.2570884911341587,0.0885935248625284,0.6223213848317459,0.0,0.8075300881151947,0.4650944740233709,0.4583333333333333,0.782608695652174,0.5125,0.4845360824742268,0.391304347826087,0.6857142857142857
410,game_2023_410,SAS,FAR,1,0,1.61,1.08,13,11,5,4,0,0,0,0,0.67,0.3333333333333333,0.8636363636363636,0.0476190476190476,0.3181818181818182,0.5038461538461536,0.5142857142857142,0.319396847155586,0.774757281553398,0.0,0.1034482758620686,0.3032039944950022,0.6765209231662908,0.1779443166598392,0.6378691372321944,0.5293321890409765,0.2268666611419575,0.6228413375164797,0.3631101711535162,0.0693646232439336,0.2837003733902309,0.625,0.9130434782608696,0.3375,0.3711340206185567,0.7391304347826086,0.9142857142857144
411,game_2023_411,MAN,PRO,2,3,3.03,1.59,16,12,12,4,0,0,0,0,0.53,0.7916666666666666,0.7727272727272727,0.4761904761904761,0.2727272727272727,0.5653846153846152,0.4142857142857143,0.5291295407813572,0.4961165048543687,0.5244680851063835,0.4880636604774537,0.6691146718152569,0.6989737631910157,0.4578262549100567,0.4127220426994411,0.346712455473993,0.0098332696209602,0.6503923891303884,0.3836217228276083,0.5209668109668111,0.1579249050835758,0.3333333333333333,0.9130434782608696,0.35,0.6804123711340206,0.8260869565217391,0.8857142857142857
412,game_2023_412,ALB,BAK,1,0,0.67,0.77,16,17,5,3,0,0,0,0,0.52,0.4166666666666667,0.4090909090909091,0.7142857142857143,0.5909090909090909,0.4269230769230769,0.2357142857142858,0.0,0.4019417475728155,0.8382978723404252,0.4774535809018569,0.6017898394580008,0.4218038304488219,0.2326153643649114,0.4761412942560885,0.2788892606222817,0.4090840632555191,0.2934179856711538,0.4707624946752772,0.5444752402069475,0.3804438937279056,0.1666666666666666,0.3478260869565217,0.725,0.7216494845360825,0.217391304347826,0.4571428571428571
413,game_2023_413,SPR,LAR,2,5,1.76,0.93,20,2,3,6,0,0,0,0,0.58,1.0,0.7727272727272727,0.6666666666666666,0.7272727272727273,0.2269230769230768,0.5714285714285714,0.0479780671692939,0.4980582524271842,0.2797872340425534,0.0941644562334216,1.0,1.0,0.0454273883305491,0.9359910096742716,0.0,0.1436410150851295,0.5734659667299208,0.1383761159627161,0.446533087888228,0.6348491198658845,0.75,1.0,0.8375,0.3505154639175257,0.8695652173913043,0.6
414,game_2023_414,DES,AUG,2,3,2.17,2.05,15,19,3,6,0,0,0,0,0.47,0.5416666666666666,0.5454545454545454,0.7619047619047619,0.3636363636363636,0.7730769230769224,0.7857142857142854,0.0,0.6718446601941744,0.3691489361702124,0.3753315649867375,0.7327082484033156,0.3869711613542591,0.3604110941739291,0.2998270204901259,0.256894326817378,0.2678073066404877,0.076180718340397,0.3322478534370334,1.0,0.4740761236663711,0.2083333333333333,0.8260869565217391,0.1375,0.0,0.3043478260869565,0.6857142857142857
415,game_2023_415,DOV,TOL,2,1,0.74,1.77,12,17,4,6,0,0,0,0,0.48,0.75,0.3636363636363636,0.3333333333333333,0.5454545454545454,0.2423076923076922,0.3642857142857138,0.7100753941055512,0.4883495145631067,0.071276595744681,0.4496021220159151,0.5536359419148966,0.3136097129707353,0.4467381830988529,0.4658125929956624,0.4334073420724472,0.5884478329327921,0.9276615323956536,0.5191653388801054,0.5910207517350375,0.4061238822345277,0.5,0.5217391304347826,0.0,0.5463917525773195,0.9130434782608696,0.4571428571428571
416,game_2023_416,LEX,WIC,2,2,2.41,1.89,22,17,9,6,0,0,0,0,0.47,0.5416666666666666,0.3636363636363636,0.1904761904761904,0.8181818181818182,0.3,0.9214285714285712,0.4105551747772445,0.4796116504854369,0.4117021276595747,1.0,0.4305166521281088,0.2800068231378135,0.2429567061622497,0.4765302501074022,0.4289239114849686,0.6707880997762495,0.9064871200429716,0.2113998186070791,0.1078901257472686,0.5837139870216714,0.5416666666666666,0.3478260869565217,0.6125,0.6288659793814433,0.8260869565217391,0.2857142857142857
417,game_2023_417,TUC,TAC,3,7,2.41,0.7,17,12,6,3,0,0,0,0,0.53,0.5833333333333334,0.3181818181818182,1.0,0.8181818181818182,0.4346153846153838,0.4250000000000001,0.5311857436600409,0.0990291262135922,0.665957446808511,0.8037135278514592,0.6417153116895506,0.322720855932833,0.6455287357745709,0.0541151500961517,0.4631637844510329,0.0748014064331294,0.4144112901170766,0.3535579513604755,0.8778795609152751,0.571109248393406,0.3333333333333333,0.0869565217391304,0.6125,0.6597938144329897,0.1304347826086956,0.2571428571428571
418,game_2023_418,LRO,MOB,4,3,3.05,1.18,25,11,9,3,1,0,2,0,0.53,0.4166666666666667,0.3181818181818182,0.238095238095238,0.4090909090909091,0.9153846153846152,0.6035714285714285,0.8115147361206305,0.3504854368932037,0.3170212765957447,0.7075596816976129,0.4092627674795967,0.322720855932833,0.7225953721696214,0.4848724485695825,0.7599197055871529,0.5936189608021879,0.3136857149972907,0.2787305615030144,0.2612703741965106,0.1860266268954633,0.4166666666666667,0.6521739130434783,0.3625,0.9587628865979382,0.6521739130434783,0.5142857142857142
419,game_2023_419,ANC,EUG,0,0,1.97,0.67,19,14,5,5,0,0,0,0,0.47,0.375,0.5,0.0,0.5909090909090909,0.3115384615384613,0.1464285714285716,1.0,0.3213592233009708,0.1212765957446807,0.6253315649867374,0.2342995687343102,0.5101057559242113,0.6094004211580218,0.4708903902633581,0.9720015055202412,0.2750774840474022,1.0,0.5230795892073825,0.0,0.4339586283974526,1.0,0.391304347826087,0.3875,0.5670103092783505,0.8260869565217391,0.5142857142857142
420,game_2023_420,JAC,MAN,1,1,1.14,1.08,15,3,4,0,0,0,0,0,0.54,0.7083333333333334,0.0909090909090909,0.4285714285714285,0.5454545454545454,0.8730769230769224,0.446428571428571,0.7333790267306374,0.3349514563106794,0.4861702127659573,0.1916445623342176,0.6050465162974364,0.073501791073676,0.6053040019757672,0.3254403496647175,0.4738729508196721,1.0,0.3252325181008607,0.2865270194886933,0.5553014905149052,0.377454627650056,0.625,0.1739130434782608,0.2125,0.6288659793814433,0.782608695652174,0.2857142857142857
421,game_2023_421,PRO,CHM,0,1,0.94,0.97,16,16,2,6,0,0,0,0,0.42,0.7916666666666666,0.5,0.4761904761904761,0.3181818181818182,0.3038461538461538,0.6214285714285722,0.3145990404386566,0.3854368932038834,0.5223404255319151,0.4257294429708227,0.6691146718152569,0.4316955761987974,0.157888178728326,0.2782711634699089,0.1967262314761971,0.1805651777575205,0.6344002695276426,0.3681240116416964,0.2959332663124132,0.1889501948177556,0.5,0.5217391304347826,0.8,0.6907216494845361,0.8260869565217391,0.6857142857142857
422,game_2023_422,TAC,SJU,2,0,2.1,0.36,13,15,6,7,0,0,0,0,0.59,0.5833333333333334,0.0,0.9523809523809524,0.9090909090909092,0.611538461538461,0.3000000000000003,0.2583961617546266,0.0,0.6755319148936165,0.6525198938992045,0.5369203575481601,0.0,0.2602025922481473,0.0,0.3431836273231736,0.6673785649173073,0.4616964570088789,0.4955326186025517,0.6099096693810352,0.8707430512799591,0.0,0.0,1.0,0.2061855670103092,0.1739130434782608,0.0
423,game_2023_423,BAK,FAR,1,2,0.25,1.59,17,8,7,3,0,0,0,0,0.46,0.375,0.8636363636363636,0.3333333333333333,0.3181818181818182,0.288461538461538,0.5142857142857142,0.3961617546264563,0.774757281553398,0.4425531914893619,0.1034482758620686,0.2852500244024275,0.6765209231662908,0.2517454943778537,0.6378691372321944,0.6082022973123674,0.2268666611419575,0.99240975610878,0.3631101711535162,0.1697125281248504,0.2837003733902309,0.4583333333333333,0.9130434782608696,0.8,0.3711340206185567,0.5217391304347826,0.9142857142857144
424,game_2023_424,TUC,LAR,0,3,2.02,0.78,25,6,4,5,0,0,1,0,0.43,0.5833333333333334,0.7727272727272727,1.0,0.7272727272727273,0.4346153846153838,0.5714285714285714,0.5311857436600409,0.4980582524271842,0.665957446808511,0.0941644562334216,0.6417153116895506,1.0,0.6455287357745709,0.9359910096742716,0.4631637844510329,0.1436410150851295,0.4144112901170766,0.1383761159627161,0.8778795609152751,0.6348491198658845,0.3333333333333333,1.0,0.6125,0.3505154639175257,0.1304347826086956,0.6
425,game_2023_425,TOL,LRO,1,1,1.3,1.07,11,13,3,7,0,0,1,0,0.55,0.7083333333333334,0.9090909090909092,0.4285714285714285,0.2272727272727272,0.7423076923076923,0.9357142857142846,0.2919808087731319,0.8980582524271844,0.58936170212766,0.3454907161803715,0.6091448062526814,0.756556897131977,0.0966828277890272,0.8099765449262054,0.202042907326865,0.2829535095715589,0.4846942844922601,0.1910662859883867,0.2488981799123309,0.134253293465614,0.5416666666666666,0.8695652173913043,0.8125,0.6391752577319587,0.782608695652174,1.0
426,game_2023_426,EUG,SFS,2,1,1.12,0.89,17,10,8,1,0,0,0,0,0.32,0.2916666666666667,0.7727272727272727,0.5238095238095238,0.5909090909090909,0.0,1.0,0.0308430431802604,0.6621359223300973,0.8148936170212767,0.3249336870026525,0.3108600418017457,0.6777829094908654,0.021397422041674,0.4802157662067324,0.4062243377231667,0.0885935248625284,0.9710601809067384,0.0,0.4504221906565657,0.4650944740233709,0.4583333333333333,0.782608695652174,0.5625,0.4845360824742268,0.2608695652173913,0.6857142857142857
427,game_2023_427,FOR,BOI,6,3,2.82,0.82,11,1,8,6,0,0,0,0,0.45,0.625,0.7727272727272727,0.7619047619047619,0.7727272727272727,1.0,0.3035714285714288,0.8087731322823848,0.7388349514563105,0.5085106382978727,0.3992042440318306,0.6238745913043764,0.5697095556200988,1.0,0.4941518949511548,0.6629307460689193,0.2215543858617343,0.2067597406128083,0.5327349115313776,0.5172091283202394,0.5746259309574048,0.5416666666666666,0.4782608695652174,0.8625,0.5670103092783505,0.391304347826087,0.5714285714285714
428,game_2023_428,ANC,WIC,1,0,0.94,0.27,15,16,3,2,0,0,0,0,0.44,0.375,0.3636363636363636,0.0,0.8181818181818182,0.3115384615384613,0.9214285714285712,1.0,0.4796116504854369,0.1212765957446807,1.0,0.2342995687343102,0.2800068231378135,0.6094004211580218,0.4765302501074022,0.9720015055202412,0.6707880997762495,1.0,0.2113998186070791,0.0,0.5837139870216714,1.0,0.3478260869565217,0.3875,0.6288659793814433,0.8260869565217391,0.2857142857142857
429,game_2023_429,BOI,LEX,0,1,3.01,0.27,22,14,13,0,0,0,0,0,0.59,0.25,0.4090909090909091,0.1904761904761904,0.4545454545454545,0.4769230769230772,0.1964285714285718,0.7320082248115147,0.6563106796116506,0.0021276595744682,0.8587533156498681,0.1884441586330046,0.3007890154838457,0.4540656570901257,0.6141883764276719,0.9382816358393474,0.7971780745907815,0.8444213789435074,0.6748027563837454,0.1617526617526618,0.2065929141111932,0.4166666666666667,0.5217391304347826,0.475,1.0,0.5217391304347826,0.5428571428571428
430,game_2023_430,MAN,DES,0,1,1.5,0.21,0,4,8,2,0,0,0,0,0.41,0.7916666666666666,0.6363636363636364,0.4761904761904761,0.2272727272727272,0.5653846153846152,0.6714285714285717,0.5291295407813572,0.6252427184466023,0.5244680851063835,0.2102122015915116,0.6691146718152569,0.4952362607016715,0.4578262549100567,0.4402827892694617,0.346712455473993,0.2642010678473764,0.6503923891303884,0.3164833226316897,0.5209668109668111,0.1553291637113934,0.3333333333333333,0.8260869565217391,0.35,0.5567010309278351,0.8260869565217391,0.8285714285714286
431,game_2023_431,SFS,ANC,2,1,2.31,0.81,5,13,4,6,0,0,0,0,0.52,0.5416666666666666,1.0,0.5238095238095238,0.5454545454545454,0.7846153846153845,0.5142857142857142,0.6997943797121314,0.5553398058252428,0.4702127659574467,0.3421750663129975,0.529057390043937,0.7308605696126841,0.6344346302067262,0.4358843636451533,0.5625089614300053,0.0,0.279621779439188,0.4667064891024117,0.4838019229730459,0.5913180187035744,0.5833333333333334,0.8695652173913043,0.5,0.1134020618556701,0.5217391304347826,0.8571428571428571
432,game_2023_432,WIC,SAS,2,1,1.13,1.29,21,15,4,2,0,0,2,0,0.54,0.2083333333333333,0.8181818181818182,0.7142857142857143,0.7272727272727273,0.8499999999999999,0.4892857142857148,0.1891706648389308,0.733980582524272,1.0,0.3687002652519894,0.2267631471667345,0.5446313902925506,0.0,0.3457894690716176,0.4943961191033791,0.109024612579763,0.2558668632848094,0.5434866661414581,0.5510559021588433,0.510984474108919,0.1666666666666666,0.5217391304347826,0.7125,0.6391752577319587,0.0,0.6285714285714286
433,game_2023_433,TAC,BAK,4,2,2.26,0.81,14,20,9,8,0,0,0,0,0.57,0.5833333333333334,0.4090909090909091,0.9523809523809524,0.5909090909090909,0.611538461538461,0.2357142857142858,0.2583961617546266,0.4019417475728155,0.6755319148936165,0.4774535809018569,0.5369203575481601,0.4218038304488219,0.2602025922481473,0.4761412942560885,0.3431836273231736,0.4090840632555191,0.4616964570088789,0.4707624946752772,0.6099096693810352,0.3804438937279056,0.0,0.3478260869565217,1.0,0.7216494845360825,0.1739130434782608,0.4571428571428571
434,game_2023_434,LAR,JAC,1,3,1.95,0.63,19,8,6,1,1,0,1,0,0.4,0.3333333333333333,0.5454545454545454,0.2857142857142857,0.0,0.5615384615384621,0.7821428571428569,0.4640164496230294,0.6456310679611651,0.1457446808510641,0.0901856763925729,0.2857245629601209,0.3629358801318958,0.2312480175197641,0.5855351274379784,0.592207659970617,0.6343454175724005,0.6021214956599196,0.3546674079656722,0.2992424242424242,0.0,0.5833333333333334,1.0,0.3875,0.4536082474226804,0.5217391304347826,0.9142857142857144
435,game_2023_435,FOR,OAK,1,1,1.19,1.16,12,11,8,4,0,0,0,0,0.52,0.625,0.4090909090909091,0.7619047619047619,0.0454545454545454,1.0,0.217857142857143,0.8087731322823848,0.4407766990291263,0.5085106382978727,0.0,0.6238745913043764,0.2961784107003302,1.0,0.4015459777408013,0.6629307460689193,0.5437755142483457,0.2067597406128083,0.6240828605913986,0.5172091283202394,0.0742094844037024,0.5416666666666666,0.8260869565217391,0.8625,0.2989690721649484,0.391304347826087,0.8
436,game_2023_436,LRO,DOV,2,1,1.81,0.88,17,14,9,6,0,0,0,0,0.53,0.4166666666666667,0.6818181818181818,0.238095238095238,1.0,0.9153846153846152,0.1428571428571428,0.8115147361206305,0.7145631067961163,0.3170212765957447,0.1306366047745355,0.4092627674795967,0.3568305796077605,0.7225953721696214,0.3456712343493739,0.7599197055871529,0.367598151698991,0.3136857149972907,1.0,0.2612703741965106,1.0,0.4166666666666667,0.6521739130434783,0.3625,0.134020618556701,0.6521739130434783,0.3714285714285714
437,game_2023_437,AUG,SPR,2,1,2.01,0.44,21,6,3,2,0,0,0,0,0.56,0.875,0.5,0.3809523809523809,0.9090909090909092,0.9499999999999996,0.0,0.7635366689513363,0.3155339805825241,0.3106382978723402,0.6047745358090189,0.7604788199977762,0.3991443416363544,0.6107894412706172,0.3168916557040654,0.3563064570090331,0.2687766636280765,0.3350815003831799,0.7451622812934938,0.4932966023875114,0.7551775601578313,0.9583333333333334,0.4347826086956521,0.225,0.4123711340206185,1.0,0.3142857142857143
438,game_2023_438,EUG,REN,2,0,1.28,0.68,13,7,3,4,0,0,0,0,0.35,0.2916666666666667,0.6363636363636364,0.5238095238095238,0.3636363636363636,0.0,0.6250000000000001,0.0308430431802604,0.7349514563106796,0.8148936170212767,0.4549071618037136,0.3108600418017457,0.4677386704688476,0.021397422041674,0.6463448388285412,0.4062243377231667,0.5164214090376352,0.9710601809067384,0.3873039436900059,0.4504221906565657,0.2489331707688791,0.4583333333333333,0.6086956521739131,0.5625,0.5979381443298969,0.2608695652173913,0.7428571428571429
